B_index,B_id,Latitude,Longitude,Media,B_Size,Zone,End_time,Start_time,Influence,B_Cost
1,18,40.85071,-73.93581,Poster,242.74,1,00:60,00:55,0.011599923540093664,5418.1995400000005
2,18,40.85071,-73.93581,Poster,242.74,1,02:15,02:10,0.011599923540093664,5418.1995400000005
3,18,40.85071,-73.93581,Poster,242.74,1,07:30,07:25,0.011599923540093664,5418.1995400000005
4,18,40.85071,-73.93581,Poster,242.74,1,07:60,07:55,0.011599923540093664,5418.1995400000005
5,18,40.85071,-73.93581,Poster,242.74,1,11:60,11:55,0.011599923540093664,5418.1995400000005
6,18,40.85071,-73.93581,Poster,242.74,1,18:40,18:35,0.011599923540093664,5418.1995400000005
7,18,40.85071,-73.93581,Poster,242.74,1,20:60,20:55,0.011599923540093664,5418.1995400000005
8,18,40.85071,-73.93581,Poster,242.74,1,21:45,21:40,0.023199847080187328,5418.1995400000005
9,18,40.85071,-73.93581,Poster,242.74,1,21:55,21:50,0.011599923540093664,5418.1995400000005
10,18,40.85071,-73.93581,Poster,242.74,1,22:05,22:00,0.011599923540093664,5418.1995400000005
11,18,40.85071,-73.93581,Poster,242.74,1,23:40,23:35,0.046399694160374656,5418.1995400000005
12,18,40.85071,-73.93581,Poster,242.74,1,23:50,23:45,0.011599923540093664,5418.1995400000005
13,22,40.86981,-73.9166,Poster,242.74,1,00:10,00:05,0.011599923540093664,5418.1995400000005
14,22,40.86981,-73.9166,Poster,242.74,1,00:30,00:25,0.011599923540093664,5418.1995400000005
15,22,40.86981,-73.9166,Poster,242.74,1,14:25,14:20,0.011599923540093664,5418.1995400000005
16,22,40.86981,-73.9166,Poster,242.74,1,15:05,15:00,0.023199847080187328,5418.1995400000005
17,22,40.86981,-73.9166,Poster,242.74,1,16:40,16:35,0.011599923540093664,5418.1995400000005
18,22,40.86981,-73.9166,Poster,242.74,1,20:20,20:15,0.011599923540093664,5418.1995400000005
19,22,40.86981,-73.9166,Poster,242.74,1,21:15,21:10,0.011599923540093664,5418.1995400000005
20,22,40.86981,-73.9166,Poster,242.74,1,22:20,22:15,0.011599923540093664,5418.1995400000005
21,22,40.86981,-73.9166,Poster,242.74,1,23:45,23:40,0.011599923540093664,5418.1995400000005
22,23,40.86981,-73.9166,Poster,242.74,1,00:10,00:05,0.011599923540093664,5418.1995400000005
23,23,40.86981,-73.9166,Poster,242.74,1,00:30,00:25,0.011599923540093664,5418.1995400000005
24,23,40.86981,-73.9166,Poster,242.74,1,14:25,14:20,0.011599923540093664,5418.1995400000005
25,23,40.86981,-73.9166,Poster,242.74,1,15:05,15:00,0.023199847080187328,5418.1995400000005
26,23,40.86981,-73.9166,Poster,242.74,1,16:40,16:35,0.011599923540093664,5418.1995400000005
27,23,40.86981,-73.9166,Poster,242.74,1,20:20,20:15,0.011599923540093664,5418.1995400000005
28,23,40.86981,-73.9166,Poster,242.74,1,21:15,21:10,0.011599923540093664,5418.1995400000005
29,23,40.86981,-73.9166,Poster,242.74,1,22:20,22:15,0.011599923540093664,5418.1995400000005
30,23,40.86981,-73.9166,Poster,242.74,1,23:45,23:40,0.011599923540093664,5418.1995400000005
31,68,40.818089,-73.960708,Poster,242.74,1,00:05,00:00,0.011599923540093664,5418.1995400000005
32,68,40.818089,-73.960708,Poster,242.74,1,00:25,00:20,0.011599923540093664,5418.1995400000005
33,68,40.818089,-73.960708,Poster,242.74,1,00:50,00:45,0.011599923540093664,5418.1995400000005
34,68,40.818089,-73.960708,Poster,242.74,1,00:55,00:50,0.011599923540093664,5418.1995400000005
35,68,40.818089,-73.960708,Poster,242.74,1,00:60,00:55,0.011599923540093664,5418.1995400000005
36,68,40.818089,-73.960708,Poster,242.74,1,01:25,01:20,0.011599923540093664,5418.1995400000005
37,68,40.818089,-73.960708,Poster,242.74,1,01:40,01:35,0.011599923540093664,5418.1995400000005
38,68,40.818089,-73.960708,Poster,242.74,1,01:55,01:50,0.011599923540093664,5418.1995400000005
39,68,40.818089,-73.960708,Poster,242.74,1,02:35,02:30,0.011599923540093664,5418.1995400000005
40,68,40.818089,-73.960708,Poster,242.74,1,03:45,03:40,0.011599923540093664,5418.1995400000005
41,68,40.818089,-73.960708,Poster,242.74,1,04:50,04:45,0.011599923540093664,5418.1995400000005
42,68,40.818089,-73.960708,Poster,242.74,1,13:60,13:55,0.011599923540093664,5418.1995400000005
43,68,40.818089,-73.960708,Poster,242.74,1,14:05,14:00,0.011599923540093664,5418.1995400000005
44,68,40.818089,-73.960708,Poster,242.74,1,14:10,14:05,0.011599923540093664,5418.1995400000005
45,68,40.818089,-73.960708,Poster,242.74,1,14:15,14:10,0.011599923540093664,5418.1995400000005
46,68,40.818089,-73.960708,Poster,242.74,1,14:20,14:15,0.011599923540093664,5418.1995400000005
47,68,40.818089,-73.960708,Poster,242.74,1,14:35,14:30,0.023199847080187328,5418.1995400000005
48,68,40.818089,-73.960708,Poster,242.74,1,16:10,16:05,0.011599923540093664,5418.1995400000005
49,68,40.818089,-73.960708,Poster,242.74,1,19:55,19:50,0.011599923540093664,5418.1995400000005
50,68,40.818089,-73.960708,Poster,242.74,1,21:40,21:35,0.011599923540093664,5418.1995400000005
51,68,40.818089,-73.960708,Poster,242.74,1,22:25,22:20,0.011599923540093664,5418.1995400000005
52,68,40.818089,-73.960708,Poster,242.74,1,22:55,22:50,0.011599923540093664,5418.1995400000005
53,68,40.818089,-73.960708,Poster,242.74,1,23:05,23:00,0.011599923540093664,5418.1995400000005
54,68,40.818089,-73.960708,Poster,242.74,1,23:20,23:15,0.023199847080187328,5418.1995400000005
55,68,40.818089,-73.960708,Poster,242.74,1,23:40,23:35,0.011599923540093664,5418.1995400000005
56,69,40.818089,-73.960708,Poster,242.74,1,00:05,00:00,0.011599923540093664,5418.1995400000005
57,69,40.818089,-73.960708,Poster,242.74,1,00:25,00:20,0.011599923540093664,5418.1995400000005
58,69,40.818089,-73.960708,Poster,242.74,1,00:50,00:45,0.011599923540093664,5418.1995400000005
59,69,40.818089,-73.960708,Poster,242.74,1,00:55,00:50,0.011599923540093664,5418.1995400000005
60,69,40.818089,-73.960708,Poster,242.74,1,00:60,00:55,0.011599923540093664,5418.1995400000005
61,69,40.818089,-73.960708,Poster,242.74,1,01:25,01:20,0.011599923540093664,5418.1995400000005
62,69,40.818089,-73.960708,Poster,242.74,1,01:40,01:35,0.011599923540093664,5418.1995400000005
63,69,40.818089,-73.960708,Poster,242.74,1,01:55,01:50,0.011599923540093664,5418.1995400000005
64,69,40.818089,-73.960708,Poster,242.74,1,02:35,02:30,0.011599923540093664,5418.1995400000005
65,69,40.818089,-73.960708,Poster,242.74,1,03:45,03:40,0.011599923540093664,5418.1995400000005
66,69,40.818089,-73.960708,Poster,242.74,1,04:50,04:45,0.011599923540093664,5418.1995400000005
67,69,40.818089,-73.960708,Poster,242.74,1,13:60,13:55,0.011599923540093664,5418.1995400000005
68,69,40.818089,-73.960708,Poster,242.74,1,14:05,14:00,0.011599923540093664,5418.1995400000005
69,69,40.818089,-73.960708,Poster,242.74,1,14:10,14:05,0.011599923540093664,5418.1995400000005
70,69,40.818089,-73.960708,Poster,242.74,1,14:15,14:10,0.011599923540093664,5418.1995400000005
71,69,40.818089,-73.960708,Poster,242.74,1,14:20,14:15,0.011599923540093664,5418.1995400000005
72,69,40.818089,-73.960708,Poster,242.74,1,14:35,14:30,0.023199847080187328,5418.1995400000005
73,69,40.818089,-73.960708,Poster,242.74,1,16:10,16:05,0.011599923540093664,5418.1995400000005
74,69,40.818089,-73.960708,Poster,242.74,1,19:55,19:50,0.011599923540093664,5418.1995400000005
75,69,40.818089,-73.960708,Poster,242.74,1,21:40,21:35,0.011599923540093664,5418.1995400000005
76,69,40.818089,-73.960708,Poster,242.74,1,22:25,22:20,0.011599923540093664,5418.1995400000005
77,69,40.818089,-73.960708,Poster,242.74,1,22:55,22:50,0.011599923540093664,5418.1995400000005
78,69,40.818089,-73.960708,Poster,242.74,1,23:05,23:00,0.011599923540093664,5418.1995400000005
79,69,40.818089,-73.960708,Poster,242.74,1,23:20,23:15,0.023199847080187328,5418.1995400000005
80,69,40.818089,-73.960708,Poster,242.74,1,23:40,23:35,0.011599923540093664,5418.1995400000005
81,70,40.818089,-73.960708,Poster,242.74,1,00:05,00:00,0.011599923540093664,5418.1995400000005
82,70,40.818089,-73.960708,Poster,242.74,1,00:25,00:20,0.011599923540093664,5418.1995400000005
83,70,40.818089,-73.960708,Poster,242.74,1,00:50,00:45,0.011599923540093664,5418.1995400000005
84,70,40.818089,-73.960708,Poster,242.74,1,00:55,00:50,0.011599923540093664,5418.1995400000005
85,70,40.818089,-73.960708,Poster,242.74,1,00:60,00:55,0.011599923540093664,5418.1995400000005
86,70,40.818089,-73.960708,Poster,242.74,1,01:25,01:20,0.011599923540093664,5418.1995400000005
87,70,40.818089,-73.960708,Poster,242.74,1,01:40,01:35,0.011599923540093664,5418.1995400000005
88,70,40.818089,-73.960708,Poster,242.74,1,01:55,01:50,0.011599923540093664,5418.1995400000005
89,70,40.818089,-73.960708,Poster,242.74,1,02:35,02:30,0.011599923540093664,5418.1995400000005
90,70,40.818089,-73.960708,Poster,242.74,1,03:45,03:40,0.011599923540093664,5418.1995400000005
91,70,40.818089,-73.960708,Poster,242.74,1,04:50,04:45,0.011599923540093664,5418.1995400000005
92,70,40.818089,-73.960708,Poster,242.74,1,13:60,13:55,0.011599923540093664,5418.1995400000005
93,70,40.818089,-73.960708,Poster,242.74,1,14:05,14:00,0.011599923540093664,5418.1995400000005
94,70,40.818089,-73.960708,Poster,242.74,1,14:10,14:05,0.011599923540093664,5418.1995400000005
95,70,40.818089,-73.960708,Poster,242.74,1,14:15,14:10,0.011599923540093664,5418.1995400000005
96,70,40.818089,-73.960708,Poster,242.74,1,14:20,14:15,0.011599923540093664,5418.1995400000005
97,70,40.818089,-73.960708,Poster,242.74,1,14:35,14:30,0.023199847080187328,5418.1995400000005
98,70,40.818089,-73.960708,Poster,242.74,1,16:10,16:05,0.011599923540093664,5418.1995400000005
99,70,40.818089,-73.960708,Poster,242.74,1,19:55,19:50,0.011599923540093664,5418.1995400000005
100,70,40.818089,-73.960708,Poster,242.74,1,21:40,21:35,0.011599923540093664,5418.1995400000005
101,70,40.818089,-73.960708,Poster,242.74,1,22:25,22:20,0.011599923540093664,5418.1995400000005
102,70,40.818089,-73.960708,Poster,242.74,1,22:55,22:50,0.011599923540093664,5418.1995400000005
103,70,40.818089,-73.960708,Poster,242.74,1,23:05,23:00,0.011599923540093664,5418.1995400000005
104,70,40.818089,-73.960708,Poster,242.74,1,23:20,23:15,0.023199847080187328,5418.1995400000005
105,70,40.818089,-73.960708,Poster,242.74,1,23:40,23:35,0.011599923540093664,5418.1995400000005
106,75,40.83186,-73.94138,Poster,242.74,1,01:10,01:05,0.011599923540093664,5418.1995400000005
107,75,40.83186,-73.94138,Poster,242.74,1,01:50,01:45,0.011599923540093664,5418.1995400000005
108,75,40.83186,-73.94138,Poster,242.74,1,09:30,09:25,0.011599923540093664,5418.1995400000005
109,75,40.83186,-73.94138,Poster,242.74,1,10:60,10:55,0.046399694160374656,5418.1995400000005
110,75,40.83186,-73.94138,Poster,242.74,1,11:05,11:00,0.034799770620280994,5418.1995400000005
111,75,40.83186,-73.94138,Poster,242.74,1,11:10,11:05,0.023199847080187328,5418.1995400000005
112,75,40.83186,-73.94138,Poster,242.74,1,11:30,11:25,0.023199847080187328,5418.1995400000005
113,75,40.83186,-73.94138,Poster,242.74,1,11:40,11:35,0.011599923540093664,5418.1995400000005
114,75,40.83186,-73.94138,Poster,242.74,1,11:45,11:40,0.011599923540093664,5418.1995400000005
115,75,40.83186,-73.94138,Poster,242.74,1,11:50,11:45,0.011599923540093664,5418.1995400000005
116,75,40.83186,-73.94138,Poster,242.74,1,11:55,11:50,0.034799770620280994,5418.1995400000005
117,75,40.83186,-73.94138,Poster,242.74,1,11:60,11:55,0.08119946478065565,5418.1995400000005
118,75,40.83186,-73.94138,Poster,242.74,1,12:05,12:00,0.09279938832074931,5418.1995400000005
119,75,40.83186,-73.94138,Poster,242.74,1,19:10,19:05,0.011599923540093664,5418.1995400000005
120,75,40.83186,-73.94138,Poster,242.74,1,19:40,19:35,0.011599923540093664,5418.1995400000005
121,75,40.83186,-73.94138,Poster,242.74,1,20:30,20:25,0.011599923540093664,5418.1995400000005
122,75,40.83186,-73.94138,Poster,242.74,1,20:55,20:50,0.011599923540093664,5418.1995400000005
123,76,40.83186,-73.94138,Poster,242.74,1,01:10,01:05,0.011599923540093664,5418.1995400000005
124,76,40.83186,-73.94138,Poster,242.74,1,01:50,01:45,0.011599923540093664,5418.1995400000005
125,76,40.83186,-73.94138,Poster,242.74,1,09:30,09:25,0.011599923540093664,5418.1995400000005
126,76,40.83186,-73.94138,Poster,242.74,1,10:60,10:55,0.046399694160374656,5418.1995400000005
127,76,40.83186,-73.94138,Poster,242.74,1,11:05,11:00,0.034799770620280994,5418.1995400000005
128,76,40.83186,-73.94138,Poster,242.74,1,11:10,11:05,0.023199847080187328,5418.1995400000005
129,76,40.83186,-73.94138,Poster,242.74,1,11:30,11:25,0.023199847080187328,5418.1995400000005
130,76,40.83186,-73.94138,Poster,242.74,1,11:40,11:35,0.011599923540093664,5418.1995400000005
131,76,40.83186,-73.94138,Poster,242.74,1,11:45,11:40,0.011599923540093664,5418.1995400000005
132,76,40.83186,-73.94138,Poster,242.74,1,11:50,11:45,0.011599923540093664,5418.1995400000005
133,76,40.83186,-73.94138,Poster,242.74,1,11:55,11:50,0.034799770620280994,5418.1995400000005
134,76,40.83186,-73.94138,Poster,242.74,1,11:60,11:55,0.08119946478065565,5418.1995400000005
135,76,40.83186,-73.94138,Poster,242.74,1,12:05,12:00,0.09279938832074931,5418.1995400000005
136,76,40.83186,-73.94138,Poster,242.74,1,19:10,19:05,0.011599923540093664,5418.1995400000005
137,76,40.83186,-73.94138,Poster,242.74,1,19:40,19:35,0.011599923540093664,5418.1995400000005
138,76,40.83186,-73.94138,Poster,242.74,1,20:30,20:25,0.011599923540093664,5418.1995400000005
139,76,40.83186,-73.94138,Poster,242.74,1,20:55,20:50,0.011599923540093664,5418.1995400000005
140,104,40.76525,-73.99509,Poster,242.74,3,19:10,19:05,0.011599923540093664,5418.1995400000005
141,104,40.76525,-73.99509,Poster,242.74,3,23:40,23:35,0.011599923540093664,5418.1995400000005
142,105,40.76525,-73.99509,Poster,242.74,3,19:10,19:05,0.011599923540093664,5418.1995400000005
143,105,40.76525,-73.99509,Poster,242.74,3,23:40,23:35,0.011599923540093664,5418.1995400000005
144,106,40.76525,-73.99509,Poster,242.74,3,19:10,19:05,0.011599923540093664,5418.1995400000005
145,106,40.76525,-73.99509,Poster,242.74,3,23:40,23:35,0.011599923540093664,5418.1995400000005
146,125,40.74737,-73.94792,Poster,242.74,3,23:15,23:10,0.011599923540093664,5418.1995400000005
147,143,40.7514,-73.9153,Poster,242.74,3,13:20,13:15,0.011599923540093664,5418.1995400000005
148,143,40.7514,-73.9153,Poster,242.74,3,13:50,13:45,0.011599923540093664,5418.1995400000005
149,143,40.7514,-73.9153,Poster,242.74,3,13:55,13:50,0.011599923540093664,5418.1995400000005
150,143,40.7514,-73.9153,Poster,242.74,3,14:55,14:50,0.011599923540093664,5418.1995400000005
151,143,40.7514,-73.9153,Poster,242.74,3,15:60,15:55,0.011599923540093664,5418.1995400000005
152,143,40.7514,-73.9153,Poster,242.74,3,16:40,16:35,0.011599923540093664,5418.1995400000005
153,143,40.7514,-73.9153,Poster,242.74,3,17:15,17:10,0.011599923540093664,5418.1995400000005
154,143,40.7514,-73.9153,Poster,242.74,3,18:25,18:20,0.011599923540093664,5418.1995400000005
155,143,40.7514,-73.9153,Poster,242.74,3,18:35,18:30,0.011599923540093664,5418.1995400000005
156,143,40.7514,-73.9153,Poster,242.74,3,18:55,18:50,0.011599923540093664,5418.1995400000005
157,143,40.7514,-73.9153,Poster,242.74,3,21:60,21:55,0.011599923540093664,5418.1995400000005
158,143,40.7514,-73.9153,Poster,242.74,3,22:30,22:25,0.011599923540093664,5418.1995400000005
159,143,40.7514,-73.9153,Poster,242.74,3,22:40,22:35,0.011599923540093664,5418.1995400000005
160,143,40.7514,-73.9153,Poster,242.74,3,23:40,23:35,0.011599923540093664,5418.1995400000005
161,144,40.7514,-73.9153,Poster,242.74,3,13:20,13:15,0.011599923540093664,5418.1995400000005
162,144,40.7514,-73.9153,Poster,242.74,3,13:50,13:45,0.011599923540093664,5418.1995400000005
163,144,40.7514,-73.9153,Poster,242.74,3,13:55,13:50,0.011599923540093664,5418.1995400000005
164,144,40.7514,-73.9153,Poster,242.74,3,14:55,14:50,0.011599923540093664,5418.1995400000005
165,144,40.7514,-73.9153,Poster,242.74,3,15:60,15:55,0.011599923540093664,5418.1995400000005
166,144,40.7514,-73.9153,Poster,242.74,3,16:40,16:35,0.011599923540093664,5418.1995400000005
167,144,40.7514,-73.9153,Poster,242.74,3,17:15,17:10,0.011599923540093664,5418.1995400000005
168,144,40.7514,-73.9153,Poster,242.74,3,18:25,18:20,0.011599923540093664,5418.1995400000005
169,144,40.7514,-73.9153,Poster,242.74,3,18:35,18:30,0.011599923540093664,5418.1995400000005
170,144,40.7514,-73.9153,Poster,242.74,3,18:55,18:50,0.011599923540093664,5418.1995400000005
171,144,40.7514,-73.9153,Poster,242.74,3,21:60,21:55,0.011599923540093664,5418.1995400000005
172,144,40.7514,-73.9153,Poster,242.74,3,22:30,22:25,0.011599923540093664,5418.1995400000005
173,144,40.7514,-73.9153,Poster,242.74,3,22:40,22:35,0.011599923540093664,5418.1995400000005
174,144,40.7514,-73.9153,Poster,242.74,3,23:40,23:35,0.011599923540093664,5418.1995400000005
175,162,40.74275926,-73.95183923,Poster,242.74,3,00:45,00:40,0.011599923540093664,5418.1995400000005
176,162,40.74275926,-73.95183923,Poster,242.74,3,00:55,00:50,0.011599923540093664,5418.1995400000005
177,162,40.74275926,-73.95183923,Poster,242.74,3,02:20,02:15,0.011599923540093664,5418.1995400000005
178,162,40.74275926,-73.95183923,Poster,242.74,3,02:35,02:30,0.011599923540093664,5418.1995400000005
179,162,40.74275926,-73.95183923,Poster,242.74,3,13:20,13:15,0.011599923540093664,5418.1995400000005
180,162,40.74275926,-73.95183923,Poster,242.74,3,13:35,13:30,0.011599923540093664,5418.1995400000005
181,162,40.74275926,-73.95183923,Poster,242.74,3,13:55,13:50,0.011599923540093664,5418.1995400000005
182,162,40.74275926,-73.95183923,Poster,242.74,3,15:35,15:30,0.011599923540093664,5418.1995400000005
183,162,40.74275926,-73.95183923,Poster,242.74,3,15:50,15:45,0.011599923540093664,5418.1995400000005
184,162,40.74275926,-73.95183923,Poster,242.74,3,16:30,16:25,0.011599923540093664,5418.1995400000005
185,162,40.74275926,-73.95183923,Poster,242.74,3,18:15,18:10,0.011599923540093664,5418.1995400000005
186,162,40.74275926,-73.95183923,Poster,242.74,3,19:05,19:00,0.011599923540093664,5418.1995400000005
187,162,40.74275926,-73.95183923,Poster,242.74,3,20:15,20:10,0.011599923540093664,5418.1995400000005
188,162,40.74275926,-73.95183923,Poster,242.74,3,21:05,21:00,0.011599923540093664,5418.1995400000005
189,162,40.74275926,-73.95183923,Poster,242.74,3,21:25,21:20,0.011599923540093664,5418.1995400000005
190,163,40.74275926,-73.95183923,Poster,242.74,3,00:45,00:40,0.011599923540093664,5418.1995400000005
191,163,40.74275926,-73.95183923,Poster,242.74,3,00:55,00:50,0.011599923540093664,5418.1995400000005
192,163,40.74275926,-73.95183923,Poster,242.74,3,02:20,02:15,0.011599923540093664,5418.1995400000005
193,163,40.74275926,-73.95183923,Poster,242.74,3,02:35,02:30,0.011599923540093664,5418.1995400000005
194,163,40.74275926,-73.95183923,Poster,242.74,3,13:20,13:15,0.011599923540093664,5418.1995400000005
195,163,40.74275926,-73.95183923,Poster,242.74,3,13:35,13:30,0.011599923540093664,5418.1995400000005
196,163,40.74275926,-73.95183923,Poster,242.74,3,13:55,13:50,0.011599923540093664,5418.1995400000005
197,163,40.74275926,-73.95183923,Poster,242.74,3,15:35,15:30,0.011599923540093664,5418.1995400000005
198,163,40.74275926,-73.95183923,Poster,242.74,3,15:50,15:45,0.011599923540093664,5418.1995400000005
199,163,40.74275926,-73.95183923,Poster,242.74,3,16:30,16:25,0.011599923540093664,5418.1995400000005
200,163,40.74275926,-73.95183923,Poster,242.74,3,18:15,18:10,0.011599923540093664,5418.1995400000005
201,163,40.74275926,-73.95183923,Poster,242.74,3,19:05,19:00,0.011599923540093664,5418.1995400000005
202,163,40.74275926,-73.95183923,Poster,242.74,3,20:15,20:10,0.011599923540093664,5418.1995400000005
203,163,40.74275926,-73.95183923,Poster,242.74,3,21:05,21:00,0.011599923540093664,5418.1995400000005
204,163,40.74275926,-73.95183923,Poster,242.74,3,21:25,21:20,0.011599923540093664,5418.1995400000005
205,167,40.755411,-73.912092,Poster,242.74,3,00:30,00:25,0.011599923540093664,5418.1995400000005
206,167,40.755411,-73.912092,Poster,242.74,3,00:35,00:30,0.011599923540093664,5418.1995400000005
207,167,40.755411,-73.912092,Poster,242.74,3,00:45,00:40,0.011599923540093664,5418.1995400000005
208,167,40.755411,-73.912092,Poster,242.74,3,00:55,00:50,0.011599923540093664,5418.1995400000005
209,167,40.755411,-73.912092,Poster,242.74,3,02:10,02:05,0.011599923540093664,5418.1995400000005
210,167,40.755411,-73.912092,Poster,242.74,3,14:15,14:10,0.011599923540093664,5418.1995400000005
211,167,40.755411,-73.912092,Poster,242.74,3,17:40,17:35,0.011599923540093664,5418.1995400000005
212,167,40.755411,-73.912092,Poster,242.74,3,17:55,17:50,0.011599923540093664,5418.1995400000005
213,167,40.755411,-73.912092,Poster,242.74,3,17:60,17:55,0.011599923540093664,5418.1995400000005
214,167,40.755411,-73.912092,Poster,242.74,3,19:05,19:00,0.011599923540093664,5418.1995400000005
215,167,40.755411,-73.912092,Poster,242.74,3,22:15,22:10,0.011599923540093664,5418.1995400000005
216,167,40.755411,-73.912092,Poster,242.74,3,23:50,23:45,0.011599923540093664,5418.1995400000005
217,171,40.74201,-73.91488,Poster,242.74,3,00:50,00:45,0.011599923540093664,5418.1995400000005
218,171,40.74201,-73.91488,Poster,242.74,3,08:15,08:10,0.011599923540093664,5418.1995400000005
219,171,40.74201,-73.91488,Poster,242.74,3,08:25,08:20,0.011599923540093664,5418.1995400000005
220,171,40.74201,-73.91488,Poster,242.74,3,21:55,21:50,0.011599923540093664,5418.1995400000005
221,171,40.74201,-73.91488,Poster,242.74,3,23:50,23:45,0.011599923540093664,5418.1995400000005
222,176,40.74287,-73.91571,Poster,242.74,3,00:50,00:45,0.011599923540093664,5418.1995400000005
223,176,40.74287,-73.91571,Poster,242.74,3,08:15,08:10,0.023199847080187328,5418.1995400000005
224,176,40.74287,-73.91571,Poster,242.74,3,08:25,08:20,0.011599923540093664,5418.1995400000005
225,176,40.74287,-73.91571,Poster,242.74,3,12:40,12:35,0.011599923540093664,5418.1995400000005
226,176,40.74287,-73.91571,Poster,242.74,3,16:55,16:50,0.011599923540093664,5418.1995400000005
227,176,40.74287,-73.91571,Poster,242.74,3,17:60,17:55,0.011599923540093664,5418.1995400000005
228,176,40.74287,-73.91571,Poster,242.74,3,18:10,18:05,0.011599923540093664,5418.1995400000005
229,176,40.74287,-73.91571,Poster,242.74,3,18:15,18:10,0.011599923540093664,5418.1995400000005
230,176,40.74287,-73.91571,Poster,242.74,3,19:05,19:00,0.011599923540093664,5418.1995400000005
231,176,40.74287,-73.91571,Poster,242.74,3,19:15,19:10,0.011599923540093664,5418.1995400000005
232,176,40.74287,-73.91571,Poster,242.74,3,19:20,19:15,0.011599923540093664,5418.1995400000005
233,176,40.74287,-73.91571,Poster,242.74,3,20:10,20:05,0.023199847080187328,5418.1995400000005
234,176,40.74287,-73.91571,Poster,242.74,3,20:15,20:10,0.034799770620280994,5418.1995400000005
235,176,40.74287,-73.91571,Poster,242.74,3,20:25,20:20,0.011599923540093664,5418.1995400000005
236,176,40.74287,-73.91571,Poster,242.74,3,20:30,20:25,0.011599923540093664,5418.1995400000005
237,176,40.74287,-73.91571,Poster,242.74,3,20:35,20:30,0.011599923540093664,5418.1995400000005
238,176,40.74287,-73.91571,Poster,242.74,3,21:05,21:00,0.011599923540093664,5418.1995400000005
239,176,40.74287,-73.91571,Poster,242.74,3,21:15,21:10,0.011599923540093664,5418.1995400000005
240,176,40.74287,-73.91571,Poster,242.74,3,21:35,21:30,0.023199847080187328,5418.1995400000005
241,176,40.74287,-73.91571,Poster,242.74,3,21:40,21:35,0.011599923540093664,5418.1995400000005
242,176,40.74287,-73.91571,Poster,242.74,3,21:55,21:50,0.023199847080187328,5418.1995400000005
243,176,40.74287,-73.91571,Poster,242.74,3,22:45,22:40,0.011599923540093664,5418.1995400000005
244,176,40.74287,-73.91571,Poster,242.74,3,23:50,23:45,0.011599923540093664,5418.1995400000005
245,184,40.74591,-73.93307,Poster,242.74,3,02:30,02:25,0.011599923540093664,5418.1995400000005
246,184,40.74591,-73.93307,Poster,242.74,3,15:45,15:40,0.011599923540093664,5418.1995400000005
247,184,40.74591,-73.93307,Poster,242.74,3,17:55,17:50,0.011599923540093664,5418.1995400000005
248,184,40.74591,-73.93307,Poster,242.74,3,20:35,20:30,0.011599923540093664,5418.1995400000005
249,184,40.74591,-73.93307,Poster,242.74,3,20:50,20:45,0.011599923540093664,5418.1995400000005
250,184,40.74591,-73.93307,Poster,242.74,3,21:15,21:10,0.011599923540093664,5418.1995400000005
251,185,40.74591,-73.93307,Poster,242.74,3,02:30,02:25,0.011599923540093664,5418.1995400000005
252,185,40.74591,-73.93307,Poster,242.74,3,15:45,15:40,0.011599923540093664,5418.1995400000005
253,185,40.74591,-73.93307,Poster,242.74,3,17:55,17:50,0.011599923540093664,5418.1995400000005
254,185,40.74591,-73.93307,Poster,242.74,3,20:35,20:30,0.011599923540093664,5418.1995400000005
255,185,40.74591,-73.93307,Poster,242.74,3,20:50,20:45,0.011599923540093664,5418.1995400000005
256,185,40.74591,-73.93307,Poster,242.74,3,21:15,21:10,0.011599923540093664,5418.1995400000005
257,194,40.74456,-73.93622,Poster,242.74,3,00:40,00:35,0.011599923540093664,5418.1995400000005
258,194,40.74456,-73.93622,Poster,242.74,3,00:60,00:55,0.011599923540093664,5418.1995400000005
259,194,40.74456,-73.93622,Poster,242.74,3,01:55,01:50,0.011599923540093664,5418.1995400000005
260,194,40.74456,-73.93622,Poster,242.74,3,07:45,07:40,0.011599923540093664,5418.1995400000005
261,194,40.74456,-73.93622,Poster,242.74,3,12:05,12:00,0.023199847080187328,5418.1995400000005
262,194,40.74456,-73.93622,Poster,242.74,3,12:10,12:05,0.011599923540093664,5418.1995400000005
263,194,40.74456,-73.93622,Poster,242.74,3,12:15,12:10,0.011599923540093664,5418.1995400000005
264,194,40.74456,-73.93622,Poster,242.74,3,12:25,12:20,0.011599923540093664,5418.1995400000005
265,194,40.74456,-73.93622,Poster,242.74,3,12:40,12:35,0.011599923540093664,5418.1995400000005
266,194,40.74456,-73.93622,Poster,242.74,3,12:50,12:45,0.011599923540093664,5418.1995400000005
267,194,40.74456,-73.93622,Poster,242.74,3,12:60,12:55,0.023199847080187328,5418.1995400000005
268,194,40.74456,-73.93622,Poster,242.74,3,13:05,13:00,0.06959954124056199,5418.1995400000005
269,194,40.74456,-73.93622,Poster,242.74,3,13:10,13:05,0.023199847080187328,5418.1995400000005
270,194,40.74456,-73.93622,Poster,242.74,3,13:15,13:10,0.046399694160374656,5418.1995400000005
271,194,40.74456,-73.93622,Poster,242.74,3,13:20,13:15,0.023199847080187328,5418.1995400000005
272,194,40.74456,-73.93622,Poster,242.74,3,13:25,13:20,0.011599923540093664,5418.1995400000005
